codeId,codeType,txtName,codeLgt,codeMarking,txtDescrLgt,txtDescrMarking,geoLat,geoLong,valGeoAccuracy,uomGeoAccuracy,valElev,valElevAccuracy,valHgt,codeHgtAccuracy,uomDistVer,valRadius,uomRadius,codeGroupId,txtGroupName,codeLinkedToId,codeLinkType,datetimeValidWef,datetimeValidTil,txtRmk,source
"1","CHIMNEY","CHIMNEY","Y","","","","40.39365833N","021.92623333E","0","M","880","0","201","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"2","CHIMNEY","CHIMNEY","Y","","","","40.39415556N","021.92479444E","0","M","880","0","201","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"3","CHIMNEY","CHIMNEY","Y","","","","40.39472222N","021.92377778E","0","M","882","0","203","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"4","TOWER","TOWER","N","","","","40.39592778N","021.92524722E","0","M","792","0","102","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"5","TOWER","TOWER","N","","","","40.39548333N","021.92653611E","0","M","792","0","102","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"6","TOWER","TOWER","N","","","","40.39637222N","021.92396111E","0","M","810","0","121","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"7","BUILDING","BUILDING","N","","","","40.39381389N","021.92324444E","0","M","783","0","104","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"8","WINDTURBINE","WINDTURBINE","Y","","","","37.48941667N","023.89834722E","0","M","190","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"9","WINDTURBINE","WINDTURBINE","Y","","","","37.48946667N","023.90201111E","0","M","239","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"10","WINDTURBINE","WINDTURBINE","Y","","","","37.48763889N","023.90419722E","0","M","233","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"11","WINDTURBINE","WINDTURBINE","Y","","","","37.48547500N","023.90484444E","0","M","253","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"12","WINDTURBINE","WINDTURBINE","Y","","","","37.48585556N","023.90829444E","0","M","234","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"13","WINDTURBINE","WINDTURBINE","Y","","","","37.48380833N","023.90877222E","0","M","253","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"14","WINDTURBINE","WINDTURBINE","Y","","","","37.48410000N","023.91179167E","0","M","259","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"15","WINDTURBINE","WINDTURBINE","Y","","","","38.48236389N","023.91363889E","0","M","251","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"16","WINDTURBINE","WINDTURBINE","Y","","","","37.48141944N","023.91656667E","0","M","300","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"17","WINDTURBINE","WINDTURBINE","Y","","","","37.48013056N","023.91931667E","0","M","324","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"18","WINDTURBINE","WINDTURBINE","Y","","","","37.47852778N","023.92204444E","0","M","376","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"19","WINDTURBINE","WINDTURBINE","Y","","","","37.47964722N","023.92461111E","0","M","345","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"20","WINDTURBINE","WINDTURBINE","Y","","","","37.47546667N","023.92435556E","0","M","347","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"21","WINDTURBINE","WINDTURBINE","Y","","","","37.47358333N","023.92597500E","0","M","365","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"22","WINDTURBINE","WINDTURBINE","Y","","","","37.47133889N","023.92672222E","0","M","362","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"23","WINDTURBINE","WINDTURBINE","Y","","","","37.46927500N","023.92819444E","0","M","415","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"24","WINDTURBINE","WINDTURBINE","Y","","","","37.47076389N","023.93076111E","0","M","335","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"25","WINDTURBINE","WINDTURBINE","Y","","","","37.47116389N","023.93392778E","0","M","281","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"26","WINDTURBINE","WINDTURBINE","Y","","","","37.46805278N","023.93100000E","0","M","346","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"27","WINDTURBINE","WINDTURBINE","Y","","","","37.46632500N","023.93450833E","0","M","301","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"28","WINDTURBINE","WINDTURBINE","Y","","","","37.46375278N","023.93390000E","0","M","252","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"29","WINDTURBINE","WINDTURBINE","Y","","","","37.46278333N","023.93690833E","0","M","262","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"30","WINDTURBINE","WINDTURBINE","Y","","","","37.46394722N","023.94065000E","0","M","214","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"31","WINDTURBINE","WINDTURBINE","N","","","","37.38095278N","022.37028056E","0","M","1214","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"32","WINDTURBINE","WINDTURBINE","Y","","","","37.38296389N","022.37041667E","0","M","1223","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"33","WINDTURBINE","WINDTURBINE","N","","","","37.38468333N","022.36972500E","0","M","1222","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"34","WINDTURBINE","WINDTURBINE","Y","","","","37.38634167N","022.36825556E","0","M","1235","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"35","WINDTURBINE","WINDTURBINE","N","","","","37.38771667N","022.36671111E","0","M","1232","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"36","CHIMNEY","CHIMNEY","Y","","","","38.38994444N","024.05178333E","0","M","116","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"37","CHIMNEY","CHIMNEY","N","","","","40.62138889N","021.68416667E","0","M","874","0","200","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"38","CHIMNEY","CHIMNEY","Y","","","","40.61928889N","021.68285278E","0","M","874","0","203","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"39","TOWER","TOWER","N","","","","40.62000833N","021.68076667E","0","M","785","0","108","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"40","WINDTURBINE","WINDTURBINE","N","","","","37.37481667N","022.34970278E","0","M","1107","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"41","WINDTURBINE","WINDTURBINE","Y","","","","37.37653889N","022.34966389E","0","M","1119","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"42","WINDTURBINE","WINDTURBINE","N","","","","37.37795000N","022.34936111E","0","M","1138","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"43","WINDTURBINE","WINDTURBINE","N","","","","37.37901944N","022.34797222E","0","M","1148","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"44","WINDTURBINE","WINDTURBINE","Y","","","","37.38027222N","022.34658889E","0","M","1152","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"45","WINDTURBINE","WINDTURBINE","N","","","","37.38203611N","022.34591667E","0","M","1132","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"46","WINDTURBINE","WINDTURBINE","N","","","","37.38341389N","022.34501667E","0","M","1124","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"47","WINDTURBINE","WINDTURBINE","Y","","","","37.38461111N","022.34375000E","0","M","1099","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"48","WINDTURBINE","WINDTURBINE","N","","","","37.38551667N","022.34201111E","0","M","1083","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"49","WINDTURBINE","WINDTURBINE","Y","","","","37.65069722N","022.92792500E","0","M","911","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"50","WINDTURBINE","WINDTURBINE","N","","","","37.64786389N","022.93279444E","0","M","967","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"51","WINDTURBINE","WINDTURBINE","Y","","","","37.64748889N","022.93561389E","0","M","961","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"52","WINDTURBINE","WINDTURBINE","N","","","","37.64713611N","022.93811389E","0","M","938","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"53","WINDTURBINE","WINDTURBINE","N","","","","37.64712500N","022.94067500E","0","M","945","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"54","WINDTURBINE","WINDTURBINE","N","","","","37.64683611N","022.94338611E","0","M","950","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"55","WINDTURBINE","WINDTURBINE","Y","","","","37.64645000N","022.94638611E","0","M","963","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"56","WINDTURBINE","WINDTURBINE","Y","","","","37.64527500N","022.95665000E","0","M","1172","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"57","WINDTURBINE","WINDTURBINE","N","","","","37.64495278N","022.95891944E","0","M","1186","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"58","WINDTURBINE","WINDTURBINE","N","","","","37.64431111N","022.96113056E","0","M","1202","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"59","WINDTURBINE","WINDTURBINE","N","","","","37.64314722N","022.96348333E","0","M","1201","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"60","WINDTURBINE","WINDTURBINE","Y","","","","37.64220833N","022.96498889E","0","M","1238","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"61","WINDTURBINE","WINDTURBINE","N","","","","37.64150833N","022.97556111E","0","M","1173","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"62","WINDTURBINE","WINDTURBINE","Y","","","","37.64248056N","022.97826944E","0","M","1182","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"63","WINDTURBINE","WINDTURBINE","N","","","","37.64364444N","022.98215000E","0","M","1062","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"64","WINDTURBINE","WINDTURBINE","N","","","","37.64416111N","022.98559167E","0","M","981","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"65","WINDTURBINE","WINDTURBINE","Y","","","","37.64463056N","022.98828611E","0","M","983","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"66","WINDTURBINE","WINDTURBINE","N","","","","37.64500556N","022.99121389E","0","M","943","0","111","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"67","WINDTURBINE","WINDTURBINE","N","","","","38.45106111N","022.72395556E","0","M","1090","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"68","WINDTURBINE","WINDTURBINE","N","","","","38.44992222N","022.72444722E","0","M","1095","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"69","WINDTURBINE","WINDTURBINE","N","","","","38.44878333N","022.72408889E","0","M","1079","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"70","WINDTURBINE","WINDTURBINE","N","","","","38.45588056N","022.71957500E","0","M","917","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"71","WINDTURBINE","WINDTURBINE","N","","","","38.45389444N","022.72020556E","0","M","985","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"72","WINDTURBINE","WINDTURBINE","N","","","","38.45537500N","022.72204167E","0","M","1011","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"73","WINDTURBINE","WINDTURBINE","N","","","","38.44673333N","022.72441111E","0","M","1079","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"74","WINDTURBINE","WINDTURBINE","N","","","","37.37402222N","022.35555556E","0","M","1106","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"75","WINDTURBINE","WINDTURBINE","Y","","","","37.37566111N","022.35341667E","0","M","1133","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"76","WINDTURBINE","WINDTURBINE","N","","","","37.39232778N","022.35310278E","0","M","1136","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"77","WINDTURBINE","WINDTURBINE","N","","","","37.39555556N","022.35226389E","0","M","1155","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"78","WINDTURBINE","WINDTURBINE","N","","","","37.39879167N","022.35167222E","0","M","1157","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"79","WINDTURBINE","WINDTURBINE","Y","","","","37.39979167N","022.35028333E","0","M","1150","0","100","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"80","CHIMNEY","CHIMNEY","Y","","","","35.00345000N","026.13972222E","0","M","133","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"81","MAST","MAST","Y","","","","40.53214722N","022.69181111E","0","M","131","0","130","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"82","MAST","MAST","Y","","","","38.15028611N","023.86019167E","0","M","611","0","220","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"83","ANTENNA","ANTENNA","Y","","","","35.46944444N","024.24083333E","0","M","212","0","127","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"84","WINDTURBINE","WINDTURBINE","Y","","","","40.96955278N","026.09290556E","0","M","382","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"85","WINDTURBINE","WINDTURBINE","Y","","","","40.96769167N","026.09540278E","0","M","384","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"86","WINDTURBINE","WINDTURBINE","Y","","","","40.96451111N","026.09318056E","0","M","365","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"87","WINDTURBINE","WINDTURBINE","Y","","","","40.96377778N","026.09750278E","0","M","363","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"88","WINDTURBINE","WINDTURBINE","Y","","","","40.96757778N","026.10270833E","0","M","355","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"89","WINDTURBINE","WINDTURBINE","Y","","","","40.97133056N","025.95438333E","0","M","537","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"90","WINDTURBINE","WINDTURBINE","Y","","","","40.97051667N","025.95723611E","0","M","536","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"91","WINDTURBINE","WINDTURBINE","Y","","","","40.96894444N","025.95947778E","0","M","516","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"92","WINDTURBINE","WINDTURBINE","Y","","","","40.96693889N","025.96449167E","0","M","521","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"93","WINDTURBINE","WINDTURBINE","Y","","","","40.96593056N","025.96736667E","0","M","565","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"94","WINDTURBINE","WINDTURBINE","Y","","","","40.96528889N","025.97021111E","0","M","560","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"95","WINDTURBINE","WINDTURBINE","Y","","","","40.96395833N","025.97259444E","0","M","558","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"96","WINDTURBINE","WINDTURBINE","Y","","","","40.96318889N","025.97549722E","0","M","509","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"97","WINDTURBINE","WINDTURBINE","Y","","","","40.96403889N","025.98166389E","0","M","536","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"98","WINDTURBINE","WINDTURBINE","Y","","","","40.96362500N","025.98478889E","0","M","546","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"99","WINDTURBINE","WINDTURBINE","Y","","","","40.96212500N","025.98661111E","0","M","534","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"100","ANTENNA","ANTENNA","Y","","","","40.89083333N","024.81750000E","0","M","117","0","114","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"101","ANTENNA","ANTENNA","Y","","","","40.88888889N","024.82055556E","0","M","117","0","114","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"102","ANTENNA","ANTENNA","Y","","","","40.88888889N","024.84694444E","0","M","120","0","118","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"103","ANTENNA","ANTENNA","Y","","","","40.88055556N","024.81972222E","0","M","117","0","114","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"104","ANTENNA","ANTENNA","Y","","","","40.87888889N","024.82388889E","0","M","117","0","114","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"105","ANTENNA","ANTENNA","Y","","","","40.85305556N","024.81194444E","0","M","117","0","114","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"106","ANTENNA","ANTENNA","Y","","","","40.88138889N","024.82500000E","0","M","127","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
